name	age	gender	salary
u3927	49	female	208
u3928	45	female	949
u3929	35	male	944
u3930	37	male	366
u3931	37	male	980
u3932	12	male	226
u3933	44	female	923
u3934	18	female	941
u3935	31	male	932
u3936	34	male	342
u3937	0	female	341
u3938	7	male	849
u3939	17	male	994
u3940	9	male	719
u3941	3	male	592
u3942	11	female	940
u3943	15	female	703
u3944	27	male	986
u3945	45	male	378
u3946	33	male	399
u3947	25	male	6
u3948	46	male	544
u3949	48	male	741
u3950	16	male	595
u3951	5	male	228
u3952	12	male	626
u3953	0	male	415
u3954	28	female	715
u3955	15	female	141
u3956	32	male	779
u3957	30	male	140
u3958	11	female	541
u3959	15	male	719
u3960	34	female	922
u3961	26	male	518
u3962	6	male	652
u3963	25	female	455
u3964	3	female	303
u3965	46	male	817
u3966	50	male	489
u3967	0	male	63
u3968	4	female	929
u3969	19	male	168
u3970	32	male	822
u3971	36	male	14
u3972	30	female	43
u3973	45	male	514
u3974	5	female	828
u3975	38	male	223
u3976	17	female	155
u3977	11	female	163
u3978	28	male	304
u3979	10	female	826
u3980	34	male	611
u3981	26	male	486
u3982	19	male	202
u3983	14	male	166
u3984	21	female	564
u3985	41	male	456
u3986	22	female	301
u3987	12	male	106
u3988	48	male	258
u3989	40	male	447
u3990	40	male	340
u3991	4	female	301
u3992	10	male	320
u3993	10	male	859
u3994	14	female	539
u3995	12	male	758
u3996	9	male	140
u3997	6	male	315
u3998	12	male	801
u3999	19	female	320
u4000	22	female	525
u4001	18	male	833
u4002	41	female	519
u4003	17	male	304
u4004	13	male	282
u4005	20	male	376
u4006	28	female	784
u4007	11	male	242
u4008	35	male	19
u4009	2	male	375
u4010	20	male	701
u4011	4	female	856
u4012	39	male	996
u4013	41	female	74
u4014	30	male	199
u4015	41	male	194
u4016	23	male	864
u4017	48	male	161
u4018	30	male	313
u4019	22	female	262
u4020	20	female	455
u4021	17	male	480
u4022	29	male	400
u4023	35	female	212
u4024	22	male	541
u4025	5	male	439
u4026	22	male	795
u4027	30	male	307
u4028	26	male	853
u4029	4	male	344
u4030	0	male	108
u4031	35	male	78
u4032	20	male	928
u4033	38	female	338
u4034	25	male	633
u4035	6	male	334
u4036	33	female	458
u4037	46	female	161
u4038	9	male	414
u4039	12	female	470
u4040	39	male	452
u4041	36	male	255
u4042	50	male	553
u4043	23	male	370
u4044	6	male	22
u4045	30	male	175
u4046	40	male	221
u4047	50	male	381
u4048	12	female	658
u4049	47	male	579
u4050	13	female	793
u4051	13	male	658
u4052	14	male	355
u4053	45	male	520
u4054	44	female	569
u4055	14	female	730
u4056	24	female	30
u4057	20	female	269
u4058	19	female	549
u4059	6	male	310
u4060	8	male	227
u4061	17	male	449
u4062	12	male	648
u4063	21	female	391
u4064	18	male	569
u4065	3	male	369
u4066	41	male	546
u4067	15	male	663
u4068	16	female	293
u4069	28	male	304
u4070	7	male	115
u4071	27	male	799
u4072	8	male	257
u4073	15	male	827
u4074	22	male	858
u4075	38	male	151
u4076	2	male	212
u4077	39	male	336
u4078	30	female	958
u4079	8	male	386
u4080	14	male	93
u4081	20	male	44
u4082	39	male	757
u4083	46	female	555
u4084	25	male	367
u4085	26	male	506
u4086	22	female	369
u4087	2	male	963
u4088	47	female	202
u4089	23	male	252
u4090	42	male	778
u4091	16	male	509
u4092	48	female	367
u4093	10	male	214
u4094	26	female	507
u4095	3	male	252
u4096	40	male	8
u4097	34	male	967
u4098	28	male	208
u4099	42	male	263
u4100	22	female	151
u4101	5	male	897
u4102	11	male	168
u4103	31	male	647
u4104	40	male	143
u4105	13	male	604
u4106	29	male	741
u4107	34	male	686
u4108	30	male	444
u4109	39	male	482
u4110	40	male	268
u4111	24	female	180
u4112	43	male	486
u4113	26	male	346
u4114	2	male	494
u4115	23	male	109
u4116	9	female	227
u4117	31	female	830
u4118	20	female	576
u4119	36	female	126
u4120	43	male	377
u4121	47	male	520
u4122	39	female	913
u4123	7	male	605
u4124	46	female	186
u4125	21	male	18
u4126	42	male	762
u4127	25	female	942
u4128	31	male	263
u4129	18	female	551
u4130	6	male	466
u4131	45	male	658
u4132	13	female	953
u4133	15	female	324
u4134	42	male	451
u4135	5	female	335
u4136	32	male	652
u4137	7	male	185
u4138	15	male	87
u4139	18	female	479
u4140	48	male	55
u4141	40	female	195
u4142	46	male	307
u4143	28	female	352
u4144	2	male	526
u4145	6	male	626
u4146	6	male	477
u4147	29	male	867
u4148	7	male	587
u4149	22	male	890
u4150	46	male	576
u4151	5	male	862
u4152	48	male	288
u4153	35	female	186
u4154	24	male	288
u4155	18	male	56
u4156	14	male	279
u4157	21	male	38
u4158	10	female	321
u4159	41	male	87
u4160	1	male	89
u4161	40	female	511
u4162	47	female	45
u4163	29	male	953
u4164	8	male	726
u4165	25	male	887
u4166	35	female	537
u4167	6	female	819
u4168	20	female	402
u4169	11	male	945
u4170	42	female	762
u4171	33	female	95
u4172	1	male	168
u4173	5	male	379
u4174	16	male	68
u4175	19	female	398
u4176	36	female	325
u4177	28	male	340
u4178	48	male	308
u4179	29	male	737
u4180	27	male	794
u4181	12	male	398
u4182	25	male	578
u4183	13	male	607
u4184	28	male	736
u4185	2	male	911
u4186	35	female	542
u4187	34	male	619
u4188	35	male	271
u4189	25	female	208
u4190	17	female	632
u4191	50	female	227
u4192	18	female	373
u4193	3	female	173
u4194	16	male	170
u4195	34	male	865
u4196	35	male	624
u4197	11	male	52
u4198	5	male	90
u4199	48	female	621
u4200	12	male	576
u4201	8	male	13
u4202	15	male	749
u4203	15	male	188
u4204	13	male	690
u4205	37	male	198
u4206	48	male	144
u4207	8	female	637
u4208	37	male	840
u4209	6	male	663
u4210	11	male	985
u4211	17	female	603
u4212	34	female	877
u4213	10	female	402
u4214	50	male	947
u4215	4	male	639
u4216	36	male	114
u4217	30	female	164
u4218	30	male	16
u4219	18	male	793
u4220	39	female	994
u4221	48	male	130
u4222	50	male	330
u4223	43	male	435
u4224	11	female	243
u4225	29	male	234
u4226	1	female	384
u4227	3	male	313
u4228	24	female	437
u4229	39	female	369
u4230	26	male	519
u4231	38	male	519
u4232	4	male	633
u4233	37	male	173
u4234	21	male	929
u4235	32	female	651
u4236	13	male	178
u4237	35	male	354
u4238	7	female	83
u4239	25	female	728
u4240	32	female	531
u4241	42	male	194
u4242	28	male	637
u4243	0	female	110
u4244	47	male	190
u4245	35	male	349
u4246	40	male	216
u4247	17	female	130
u4248	50	male	426
u4249	44	male	2
u4250	39	female	293
u4251	5	male	550
u4252	42	male	825
u4253	25	male	446
u4254	32	male	491
u4255	46	male	337
u4256	29	male	455
u4257	12	female	709
u4258	29	female	203
u4259	26	male	464
u4260	35	male	822
u4261	50	female	525
u4262	46	male	321
u4263	6	male	386
u4264	8	female	802
u4265	36	female	915
u4266	50	female	117
u4267	26	female	20
u4268	7	male	841
u4269	47	male	305
u4270	8	male	136
u4271	45	male	388
u4272	10	male	492
u4273	48	male	167
u4274	0	female	262
u4275	50	male	902
u4276	9	female	974
u4277	46	female	880
u4278	27	male	367
u4279	38	male	514
u4280	1	male	966
u4281	9	male	801
u4282	17	male	875
u4283	19	male	25
u4284	8	male	584
u4285	29	female	441
u4286	22	male	239
u4287	47	male	978
u4288	15	male	303
u4289	8	male	231
u4290	6	male	367
u4291	8	male	794
u4292	29	female	30
u4293	44	male	217
u4294	31	male	320
u4295	2	female	13
u4296	4	male	516
u4297	33	female	0
u4298	19	male	181
u4299	32	male	484
u4300	25	male	361
u4301	16	male	630
u4302	7	male	37
u4303	48	female	438
u4304	33	male	510
u4305	32	male	107
u4306	45	male	740
u4307	20	female	538
u4308	41	male	524
u4309	42	male	212
u4310	31	male	376
u4311	23	male	713
u4312	42	female	514
u4313	23	female	535
u4314	4	female	794
u4315	15	male	708
u4316	19	male	911
u4317	8	male	349
u4318	49	male	656
u4319	18	male	752
u4320	26	male	275
u4321	31	male	857
u4322	15	male	365
u4323	47	male	526
u4324	46	female	402
u4325	9	female	902
u4326	39	female	8
u4327	40	female	689
u4328	35	female	427
u4329	3	male	429
u4330	17	male	486
u4331	25	male	357
u4332	0	male	544
u4333	22	male	802
u4334	24	male	764
u4335	30	male	164
u4336	20	female	663
u4337	45	male	728
u4338	18	male	136
u4339	44	male	139
u4340	38	male	810
u4341	24	female	872
u4342	17	female	142
u4343	28	male	0
u4344	28	male	785
u4345	38	female	612
u4346	16	female	944
u4347	25	female	141
u4348	37	male	810
u4349	18	female	228
u4350	15	male	261
u4351	29	male	752
u4352	16	male	658
u4353	4	female	305
u4354	12	male	37
u4355	39	male	254
u4356	45	male	86
u4357	43	male	750
u4358	5	male	880
u4359	49	male	724
u4360	27	male	618
u4361	16	male	999
u4362	2	male	905
u4363	12	female	496
u4364	31	female	970
u4365	33	female	967
u4366	33	female	48
u4367	19	male	903
u4368	28	male	835
u4369	48	male	132
u4370	23	female	569
u4371	32	male	803
u4372	30	male	203
u4373	9	female	353
u4374	14	male	673
u4375	34	male	764
u4376	37	male	817
u4377	44	male	271
u4378	38	female	316
u4379	7	female	407
u4380	2	male	923
u4381	48	female	619
u4382	5	male	596
u4383	7	female	500
u4384	17	male	22
u4385	6	male	949
u4386	6	male	20
u4387	9	male	635
u4388	45	male	918
u4389	45	female	497
u4390	18	female	573
u4391	16	male	73
u4392	29	female	587
u4393	47	female	20
u4394	18	male	840
u4395	2	female	763
u4396	9	male	88
u4397	18	female	678
u4398	31	female	905
u4399	12	female	944
u4400	48	male	398
u4401	45	male	706
u4402	41	male	703
u4403	21	male	298
u4404	36	male	279
u4405	16	male	628
u4406	42	female	803
u4407	11	male	637
u4408	32	male	743
u4409	35	male	886
u4410	19	male	762
u4411	43	male	729
u4412	40	female	897
u4413	24	male	335
u4414	48	male	103
u4415	24	female	782
u4416	4	female	943
u4417	24	female	2
u4418	15	female	153
u4419	5	male	619
u4420	38	male	529
u4421	40	male	771
u4422	20	male	573
u4423	17	male	627
u4424	15	female	531
u4425	19	male	372
u4426	16	female	634
u4427	31	male	491
u4428	29	female	942
u4429	16	male	601
u4430	7	male	295
u4431	34	male	902
u4432	17	male	935
u4433	19	male	529
u4434	0	female	313
u4435	27	male	820
u4436	1	male	864
u4437	23	male	513
u4438	15	male	248
u4439	31	male	216
u4440	6	female	274
u4441	30	male	229
u4442	1	male	547
u4443	0	male	302
u4444	48	female	22
u4445	12	female	115
u4446	4	male	295
u4447	49	male	576
u4448	16	male	24
u4449	36	male	161
u4450	6	female	309
u4451	2	female	572
u4452	50	female	77
u4453	13	male	415
u4454	15	male	182
u4455	13	male	301
u4456	10	female	876
u4457	11	female	579
u4458	41	male	3
u4459	45	male	863
u4460	16	male	338
u4461	3	male	455
u4462	50	female	834
u4463	20	female	627
u4464	34	female	168
u4465	48	female	641
u4466	21	male	77
u4467	13	male	512
u4468	32	female	325
u4469	31	male	826
u4470	38	male	578
u4471	25	male	609
u4472	26	male	251
u4473	48	female	194
u4474	3	male	869
u4475	8	female	37
u4476	8	female	704
u4477	48	male	329
u4478	7	male	799
u4479	31	male	958
u4480	49	male	306
u4481	14	female	178
u4482	18	female	202
u4483	32	male	911
u4484	50	male	632
u4485	36	male	293
u4486	33	male	704
u4487	45	male	473
u4488	45	male	253
u4489	6	male	947
u4490	25	female	360
u4491	45	male	35
u4492	29	male	768
u4493	32	male	211
u4494	19	male	317
u4495	22	female	351
u4496	38	female	923
u4497	19	male	881
u4498	21	male	750
u4499	33	female	287
u4500	20	male	370
u4501	25	male	466
u4502	30	male	857
u4503	12	female	687
u4504	5	female	989
u4505	21	male	962
u4506	42	male	791
u4507	17	female	308
u4508	32	male	501
u4509	1	male	28
u4510	41	female	605
u4511	39	female	608
u4512	2	male	51
u4513	2	female	192
u4514	2	female	6
u4515	37	male	79
u4516	49	female	39
u4517	2	female	441
u4518	34	male	361
u4519	0	female	256
u4520	44	male	848
u4521	1	female	131
u4522	0	female	761
u4523	47	male	779
u4524	38	male	587
u4525	37	male	332
u4526	13	male	448
u4527	49	male	635
u4528	1	male	307
u4529	43	female	804
u4530	16	male	813
u4531	14	female	707
u4532	22	female	17
u4533	3	male	381
u4534	25	male	245
u4535	35	male	428
u4536	36	female	620
u4537	34	male	61
u4538	39	female	151
u4539	22	female	41
u4540	45	male	956
u4541	43	male	89
u4542	47	female	633
u4543	40	male	267
u4544	4	female	183
u4545	1	male	261
u4546	41	male	212
u4547	36	female	764
u4548	37	female	379
u4549	21	male	434
u4550	40	male	500
u4551	30	male	437
u4552	36	male	199
u4553	7	female	328
u4554	36	male	96
u4555	37	male	992
u4556	9	male	487
u4557	23	male	226
u4558	47	male	798
u4559	47	male	447
u4560	3	male	199
u4561	4	female	890
u4562	27	female	998
u4563	5	female	716
u4564	15	male	759
u4565	38	female	716
u4566	42	male	441
u4567	2	male	848
u4568	41	male	833
u4569	38	male	863
u4570	3	female	104
u4571	25	female	562
u4572	33	female	335
u4573	43	male	653
u4574	15	female	639
u4575	23	male	186
u4576	2	female	982
u4577	9	male	706
u4578	49	male	40
u4579	50	male	272
u4580	37	male	594
u4581	36	female	601
u4582	38	male	427
u4583	33	male	242
u4584	10	male	846
u4585	32	male	819
u4586	11	female	63
u4587	44	male	583
u4588	23	male	30
u4589	39	male	90
u4590	21	male	643
u4591	28	female	576
u4592	18	male	50
u4593	2	male	917
u4594	49	male	608
u4595	0	female	231
u4596	7	female	425
u4597	11	male	236
u4598	4	male	954
u4599	28	female	690
u4600	44	male	734
u4601	4	female	238
u4602	42	female	976
u4603	32	female	784
u4604	15	female	539
u4605	25	female	558
u4606	25	male	660
u4607	15	male	358
u4608	43	female	750
u4609	20	male	32
u4610	38	male	493
u4611	20	female	921
u4612	25	male	311
u4613	16	female	202
u4614	32	female	497
u4615	27	male	869
u4616	9	female	235
u4617	39	female	635
u4618	6	female	943
u4619	25	male	318
u4620	47	female	756
u4621	2	male	612
u4622	16	female	289
u4623	26	male	530
u4624	6	female	845
u4625	22	male	107
u4626	26	male	476
u4627	25	male	365
u4628	15	male	599
u4629	24	male	965
u4630	2	male	260
u4631	45	male	787
u4632	22	male	392
u4633	20	female	498
u4634	42	male	19
u4635	6	male	75
u4636	3	female	707
u4637	2	female	740
u4638	22	female	440
u4639	32	male	778
u4640	24	male	73
u4641	7	female	306
u4642	25	female	308
u4643	49	male	417
u4644	13	male	818
u4645	9	male	187
u4646	40	female	468
u4647	31	male	322
u4648	39	male	56
u4649	50	male	174
u4650	4	female	564
u4651	8	male	933
u4652	11	male	719
u4653	49	male	516
u4654	46	female	902
u4655	20	male	152
u4656	1	male	378
u4657	20	male	909
u4658	8	female	102
u4659	6	male	67
u4660	44	female	733
u4661	46	male	456
u4662	29	female	821
u4663	1	female	106
u4664	14	female	979
u4665	11	male	595
u4666	8	female	822
u4667	4	female	891
u4668	23	male	71
u4669	5	female	290
u4670	37	male	439
u4671	28	female	660
u4672	2	male	352
u4673	16	female	283
u4674	38	female	220
u4675	40	male	699
u4676	42	male	438
u4677	46	female	365
u4678	46	male	799
u4679	39	female	447
u4680	21	female	28
u4681	44	male	585
u4682	6	male	499
u4683	14	female	761
u4684	14	female	486
u4685	39	male	330
u4686	49	female	128
u4687	5	male	133
u4688	48	female	302
u4689	17	male	870
u4690	33	male	372
u4691	7	male	456
u4692	37	male	392
u4693	34	male	874
u4694	33	female	157
u4695	39	male	850
u4696	20	male	554
u4697	23	male	222
u4698	2	female	753
u4699	29	male	199
u4700	12	female	123
u4701	45	female	718
u4702	27	male	565
u4703	0	male	430
u4704	8	male	436
u4705	20	male	890
u4706	2	female	107
u4707	31	female	0
u4708	47	female	366
u4709	27	male	821
u4710	13	male	297
u4711	32	male	773
u4712	30	male	711
u4713	4	female	218
u4714	27	male	917
u4715	45	male	786
u4716	9	male	680
u4717	17	male	994
u4718	19	female	689
u4719	29	male	123
u4720	48	male	442
u4721	45	male	272
u4722	30	male	844
u4723	43	female	949
u4724	21	female	556
u4725	21	male	305
u4726	31	male	357
u4727	34	male	159
u4728	19	male	240
u4729	33	female	669
u4730	10	male	403
u4731	27	male	606
u4732	4	male	626
u4733	6	male	675
u4734	37	female	320
u4735	20	female	833
u4736	9	male	490
u4737	34	female	610
u4738	48	male	761
u4739	2	male	995
u4740	20	male	345
u4741	37	male	758
u4742	3	female	636
u4743	37	male	169
u4744	26	male	842
u4745	3	female	943
u4746	38	male	221
u4747	8	male	245
u4748	49	male	955
u4749	37	female	67
u4750	8	female	68
u4751	48	male	213
u4752	15	male	954
u4753	11	male	932
u4754	32	female	323
u4755	42	female	688
u4756	31	male	953
u4757	15	male	493
u4758	21	female	37
u4759	14	female	5
u4760	48	male	298
u4761	28	female	944
u4762	1	male	18
u4763	41	male	382
u4764	41	male	566
u4765	20	male	982
u4766	34	male	222
u4767	4	female	723
u4768	16	female	740
u4769	15	female	321
u4770	18	male	12
u4771	50	male	2
u4772	37	male	768
u4773	12	female	329
u4774	39	female	837
u4775	11	male	318
u4776	8	female	388
u4777	20	male	763
u4778	46	male	399
u4779	6	male	904
u4780	14	male	729
u4781	37	male	203
u4782	18	male	123
u4783	8	female	286
u4784	47	female	682
u4785	40	male	343
u4786	30	male	762
u4787	38	female	493
u4788	49	male	593
u4789	24	male	661
u4790	3	male	618
u4791	48	male	162
u4792	28	male	666
u4793	12	male	882
u4794	6	male	974
u4795	24	female	996
u4796	14	female	232
u4797	6	male	718
u4798	28	male	108
u4799	44	male	396
u4800	33	male	577
u4801	5	male	118
u4802	10	male	187
u4803	36	male	769
u4804	35	male	424
u4805	4	male	849
u4806	18	male	298
u4807	41	male	781
u4808	2	male	764
u4809	29	male	215
u4810	8	female	857
u4811	45	male	504
u4812	10	male	801
u4813	9	male	395
u4814	21	female	150
u4815	16	female	400
u4816	34	female	707
u4817	39	male	716
u4818	10	male	241
u4819	26	female	0
u4820	37	female	715
u4821	2	male	869
u4822	26	female	761
u4823	37	male	498
u4824	49	male	413
u4825	3	male	975
u4826	21	male	822
u4827	26	male	571
u4828	37	female	714
u4829	23	male	324
u4830	39	male	96
u4831	15	male	111
u4832	14	male	482
u4833	47	male	21
u4834	38	male	124
u4835	27	male	366
u4836	30	male	174
u4837	43	female	569
u4838	6	male	823
u4839	43	female	48
u4840	38	female	877
u4841	11	male	941
u4842	44	female	423
u4843	12	female	24
u4844	43	male	887
u4845	43	female	603
u4846	48	male	891
u4847	45	female	533
u4848	29	female	206
u4849	14	male	21
u4850	18	male	575
u4851	30	male	882
u4852	19	female	597
u4853	24	female	514
u4854	13	male	114
u4855	40	male	696
u4856	17	male	955
u4857	48	female	899
u4858	3	male	933
u4859	17	male	214
u4860	21	female	837
u4861	2	male	380
u4862	50	female	439
u4863	5	female	879
u4864	31	male	386
u4865	36	male	301
u4866	17	male	288
u4867	32	female	789
u4868	13	female	365
u4869	18	male	679
u4870	2	female	555
u4871	14	male	467
u4872	40	male	163
u4873	32	male	184
u4874	6	male	520
u4875	14	female	134
u4876	26	female	524
u4877	14	male	934
u4878	32	female	393
u4879	13	male	919
u4880	23	female	762
u4881	7	male	642
u4882	26	male	916
u4883	1	male	108
u4884	23	male	92
u4885	14	male	397
u4886	31	female	559
u4887	50	male	485
u4888	20	female	539
u4889	41	male	58
u4890	3	female	816
u4891	24	female	640
u4892	17	male	180
u4893	26	male	685
u4894	37	male	102
u4895	40	male	18
u4896	11	male	341
u4897	49	male	496
u4898	1	male	106
u4899	23	female	405
u4900	10	male	649
u4901	31	female	330
u4902	49	male	407
u4903	13	male	551
u4904	24	male	142
u4905	38	male	233
u4906	50	male	925
u4907	29	female	800
u4908	21	male	127
u4909	14	female	458
u4910	6	female	694
u4911	17	female	277
u4912	23	male	969
u4913	1	male	352
u4914	10	male	908
u4915	47	male	535
u4916	36	male	58
u4917	18	female	627
u4918	22	male	944
u4919	41	female	479
u4920	47	male	517
u4921	5	male	2
u4922	11	female	818
u4923	49	male	327
u4924	18	male	366
u4925	1	female	143
u4926	24	female	32
u4927	39	male	836
u4928	6	female	614
u4929	18	female	590
u4930	49	male	682
u4931	19	male	171
u4932	20	female	22
u4933	31	male	267
u4934	12	female	347
u4935	21	female	8
u4936	39	female	573
u4937	0	female	476
u4938	37	male	64
u4939	10	male	692
u4940	40	male	803
u4941	9	male	554
u4942	13	male	787
u4943	0	male	374
u4944	33	male	60
u4945	13	male	483
u4946	16	male	146
u4947	23	male	559
u4948	37	male	45
u4949	39	female	580
u4950	18	female	852
u4951	22	female	394
u4952	13	female	995
u4953	13	female	419
u4954	27	male	282
u4955	19	male	784
u4956	0	male	55
u4957	33	male	172
u4958	48	female	914
u4959	16	female	854
u4960	48	male	368
u4961	0	male	337
u4962	5	male	264
u4963	26	female	318
u4964	39	male	60
u4965	43	female	852
u4966	39	male	233
u4967	11	male	690
u4968	14	male	781
u4969	5	female	112
u4970	16	male	425
u4971	13	male	188
u4972	12	male	640
u4973	5	male	305
u4974	50	male	998
u4975	3	male	496
u4976	39	male	931
u4977	16	female	424
u4978	43	male	705
